true_values,predicted_values,abs_error
0.0,0.16571558,0.16571558
0.0,0.0,0.0
0.0,0.24354382,0.24354382
0.001,0.0,0.001
0.012,0.17173153,0.15973154
0.015,0.0,0.015
0.008,0.14876702,0.14076702
0.006,0.0,0.006
0.012,0.023739453,0.011739453
0.03,0.0,0.03
0.049,0.057058956,0.008058958
0.056,0.0,0.056
0.061,0.055853453,0.005146548
0.07200000000000001,0.0,0.072
0.08,0.060323756,0.019676242
0.076,0.0,0.076
0.08900000000000001,0.0,0.089
0.246,0.0,0.246
0.28600000000000003,0.27904883,0.006951183
0.363,0.008914199,0.3540858
0.496,0.36329144,0.13270855
0.613,0.33342364,0.27957633
0.645,0.60339105,0.04160893
0.6679999999999999,0.43400902,0.23399097
0.762,0.5933471,0.16865295
0.8809999999999999,0.64404607,0.23695391
1.0170000000000001,0.8590381,0.15796185
1.3159999999999998,0.93334126,0.38265872
1.412,1.4200559,0.008055925
1.058,1.226315,0.16831505
0.7879999999999999,0.66133606,0.12666392
0.73,0.5274135,0.20258653
0.772,0.5747019,0.19729811
0.8909999999999999,0.68838114,0.20261884
1.294,0.8348808,0.4591192
1.5419999999999998,1.4635061,0.07849395
1.5490000000000002,1.5256364,0.02336359
1.616,1.3165891,0.29941094
1.819,1.550972,0.26802802
1.819,1.8239654,0.0049654245
1.682,1.626218,0.05578208
1.668,1.4505285,0.21747148
1.643,1.5400407,0.102959275
1.426,1.4703516,0.044351578
1.169,1.1058662,0.063133836
0.878,0.8891189,0.011118889
0.846,0.55282867,0.29317135
0.8959999999999999,0.77775306,0.11824697
0.8029999999999999,0.7555718,0.04742819
0.8200000000000001,0.6002954,0.21970457
0.985,0.712674,0.272326
1.103,0.9490013,0.15399873
1.063,0.99991786,0.0630821
0.985,0.8585356,0.12646443
1.092,0.7956344,0.29636562
1.237,1.0509602,0.1860398
1.244,1.1607981,0.083201885
1.167,1.0854897,0.081510305
1.037,0.95297974,0.0840202
0.8180000000000001,0.8249432,0.0069431663
0.7609999999999999,0.5034981,0.2575019
0.75,0.64968926,0.10031074
0.763,0.64522433,0.11777568
0.8370000000000001,0.5637198,0.2732802
0.936,0.7637387,0.1722613
1.102,0.8711388,0.23086119
1.25,1.037838,0.21216202
1.188,1.1616733,0.026326656
1.094,0.975209,0.118790984
1.0070000000000001,0.88372755,0.12327242
0.871,0.79377896,0.077221036
0.737,0.648881,0.08811897
0.684,0.48746327,0.19653675
0.669,0.50167066,0.16732937
0.636,0.48673946,0.14926052
0.5870000000000001,0.42725533,0.15974468
0.51,0.36862478,0.14137521
0.306,0.27091795,0.035082042
0.081,0.0,0.081
0.061,0.0,0.061
0.059000000000000004,0.0,0.059
0.055,0.0,0.055
0.043,0.0,0.043
0.037000000000000005,0.0,0.037
0.038,0.0,0.038
0.047,0.0,0.047
0.055,0.0,0.055
0.059000000000000004,0.0,0.059
0.068,0.0,0.068
0.084,0.0,0.084
0.155,0.0,0.155
0.234,0.0,0.234
0.379,0.024026211,0.3549738
0.449,0.24916789,0.19983211
0.451,0.21846023,0.23253977
0.489,0.23169059,0.2573094
0.579,0.27794507,0.30105492
0.621,0.43646073,0.18453926
0.591,0.40166703,0.18933299
0.578,0.35344395,0.22455606
0.5670000000000001,0.35164833,0.21535164
0.5429999999999999,0.33858564,0.20441434
0.5710000000000001,0.28839007,0.2826099
0.633,0.37900224,0.25399777
0.6629999999999999,0.45029628,0.2127037
0.6990000000000001,0.45654494,0.24245507
0.6880000000000001,0.50971186,0.17828816
0.6729999999999999,0.44106066,0.23193932
0.664,0.45315513,0.21084484
0.706,0.42878014,0.27721983
0.753,0.5262304,0.22676963
0.746,0.54965067,0.19634932
0.757,0.51894605,0.23805398
0.8740000000000001,0.54417104,0.32982898
0.885,0.76675797,0.118242025
0.8390000000000001,0.63292813,0.20607185
0.943,0.6077119,0.3352881
0.99,0.8176997,0.17230034
1.001,0.7859634,0.21503663
0.993,0.79322565,0.19977432
1.055,0.75462663,0.30037332
1.195,0.90891016,0.2860899
1.238,1.0695426,0.16845739
1.109,1.0176209,0.09137905
0.9390000000000001,0.7834032,0.1555968
0.921,0.6285292,0.2924708
1.079,0.7271435,0.35185647
1.108,0.980858,0.12714201
1.188,0.8558191,0.33218086
1.243,1.0569358,0.18606424
1.265,1.0156502,0.24934983
1.375,1.0739306,0.30106938
1.544,1.2246947,0.3193053
1.5730000000000002,1.4554119,0.11758804
1.444,1.3217143,0.12228572
1.425,1.1284336,0.29656637
1.5830000000000002,1.2253424,0.35765755
1.608,1.5019689,0.10603118
1.5490000000000002,1.3360509,0.21294916
1.497,1.2988651,0.1981349
1.4409999999999998,1.2312412,0.20975876
1.47,1.1955978,0.27440226
1.4,1.268573,0.13142693
1.268,1.0957432,0.17225683
1.297,0.9632804,0.33371967
1.3880000000000001,1.1207871,0.26721287
1.41,1.2127733,0.19722664
1.3880000000000001,1.1732697,0.21473026
1.355,1.1322255,0.2227745
1.285,1.0978752,0.18712473
1.2,1.0029002,0.1970998
1.192,0.91183823,0.2801618
1.218,0.96554923,0.25245082
1.287,0.99570894,0.291291
1.3090000000000002,1.1131881,0.19581187
1.276,1.0604634,0.2155366
1.246,1.011159,0.23484111
1.118,0.9881622,0.12983781
1.114,0.782184,0.33181596
1.113,0.9235639,0.18943614
1.014,0.8451005,0.16889954
0.94,0.71186936,0.22813064
0.988,0.6526954,0.33530456
1.05,0.80704325,0.2429567
1.215,0.83523715,0.3797629
1.219,1.1171844,0.10181558
1.263,0.9128469,0.3501531
1.409,1.1076229,0.30137718
1.472,1.2433203,0.22867966
1.439,1.2799764,0.15902364
1.3980000000000001,1.1476231,0.25037694
1.2990000000000002,1.1546624,0.14433765
1.251,0.97713536,0.2738647
1.229,1.0177011,0.21129882
1.192,0.9548635,0.23713654
1.236,0.950202,0.28579795
1.357,1.0348008,0.32219923
1.4,1.2134924,0.18650758
1.331,1.1610113,0.16998863
1.411,1.043439,0.36756098
1.514,1.2777504,0.23624969
1.515,1.3361075,0.1788925
