true_values,predicted_values,abs_error
0.0,0.0,0.0
0.0,1.4171109,1.4171109
0.0,2.0003433,2.0003433
0.001,0.0,0.001
0.012,0.0,0.012
0.015,0.0,0.015
0.008,0.0,0.008
0.006,1.4468906,1.4408906
0.012,0.0,0.012
0.03,0.0,0.03
0.049,0.025629103,0.023370896
0.056,1.8352569,1.7792569
0.061,5.2470465,5.1860466
0.07200000000000001,6.439183,6.367183
0.08,2.9429483,2.8629484
0.076,0.0,0.076
0.08900000000000001,0.0,0.089
0.246,2.4726243,2.2266243
0.28600000000000003,0.22236228,0.06363773
0.363,0.0,0.363
0.496,0.0,0.496
0.613,1.6958792,1.0828793
0.645,0.10257316,0.5424268
0.6679999999999999,3.851767,3.183767
0.762,5.9661493,5.2041492
0.8809999999999999,5.194937,4.313937
1.0170000000000001,5.410212,4.3932123
1.3159999999999998,5.211243,3.8952432
1.412,4.9044447,3.4924448
1.058,4.1843386,3.1263385
0.7879999999999999,4.435914,3.647914
0.73,3.637374,2.907374
0.772,3.9136891,3.141689
0.8909999999999999,3.5579782,2.6669781
1.294,3.4373937,2.1433935
1.5419999999999998,3.5976548,2.0556548
1.5490000000000002,3.5988946,2.0498946
1.616,3.4346085,1.8186084
1.819,3.3603482,1.5413482
1.819,3.4845533,1.6655533
1.682,3.3656287,1.6836287
1.668,3.1150255,1.4470255
1.643,3.0376143,1.3946143
1.426,2.9494948,1.5234948
1.169,2.6431885,1.4741884
0.878,2.304984,1.4269841
0.846,1.981211,1.135211
0.8959999999999999,1.9753985,1.0793985
0.8029999999999999,1.9702648,1.1672648
0.8200000000000001,1.7322263,0.91222626
0.985,1.6990366,0.7140366
1.103,1.8771411,0.7741411
1.063,1.9146351,0.8516351
0.985,1.742549,0.7575489
1.092,1.61322,0.52121997
1.237,1.7967486,0.55974865
1.244,1.9041867,0.66018677
1.167,1.7406366,0.57363653
1.037,1.607361,0.570361
0.8180000000000001,1.4529848,0.6349848
0.7609999999999999,1.2130251,0.45202512
0.75,1.1613244,0.41132438
0.763,1.0642518,0.30125177
0.8370000000000001,1.1045538,0.2675538
0.936,1.1935419,0.2575419
1.102,1.2026378,0.10063779
1.25,1.42221,0.17220998
1.188,1.5507464,0.36274648
1.094,1.312891,0.21889102
1.0070000000000001,1.1946176,0.18761766
0.871,1.1266739,0.25567394
0.737,0.94001627,0.20301628
0.684,0.7758382,0.09183818
0.669,0.7700455,0.10104549
0.636,0.7650243,0.12902433
0.5870000000000001,0.7171565,0.13015652
0.51,0.6221274,0.11212742
0.306,0.5181562,0.21215618
